Date,Home Team,Away Team,Home Score,Away Score,Play-off Game?,Home Odds,Draw Odds,Away Odds,Bookmakers Surveyed
2014-05-18,Waratahs,Lions,41,17,,1.07,31.83,7.22,10
2014-05-18,Cheetahs,Brumbies,27,21,,2.52,21.56,1.52,10
2014-05-18,Stormers,Force,24,8,,1.67,19.6,2.2,10
2014-05-17,Reds,Rebels,27,30,,1.59,19.94,2.36,10
2014-05-17,Crusaders,Sharks,25,30,,1.25,23.6,3.87,10
2014-05-16,Hurricanes,Highlanders,16,18,,1.3,22.63,3.53,10
2014-11-05,Reds,Crusaders,29,57,,3.23,22.77,1.34,10
2014-11-05,Bulls,Stormers,28,12,,1.33,22.62,3.28,10
2014-11-05,Cheetahs,Force,16,23,,1.55,21.21,2.42,10
2014-10-05,Brumbies,Sharks,16,9,,1.47,20.71,2.64,10
2014-10-05,Highlanders,Lions,23,22,,1.16,25.79,4.85,10
2014-09-05,Rebels,Hurricanes,15,25,,2.32,19.83,1.6,10
2014-09-05,Chiefs,Blues,32,20,,1.36,22.29,3.05,10
2014-04-05,Bulls,Cheetahs,26,21,,1.45,21.27,2.74,10
2014-03-05,Stormers,Highlanders,29,28,,1.6,19.77,2.34,10
2014-03-05,Waratahs,Hurricanes,39,30,,1.48,22.02,2.62,10
2014-03-05,Chiefs,Lions,38,8,,1.09,31.37,6.85,10
2014-03-05,Crusaders,Brumbies,40,20,,1.49,21.35,2.56,10
2014-02-05,Rebels,Sharks,16,22,,2.36,20.44,1.58,10
2014-02-05,Blues,Reds,44,14,,1.34,22.62,3.2,10
2014-04-26,Cheetahs,Stormers,35,22,,1.85,19.29,1.97,10
2014-04-26,Force,Bulls,15,9,,1.69,20.17,2.15,10
2014-04-26,Hurricanes,Reds,35,21,,1.35,22.08,3.17,10
2014-04-26,Sharks,Highlanders,18,34,,1.17,24.75,4.73,10
2014-04-25,Brumbies,Chiefs,41,23,,1.54,20.71,2.46,10
2014-04-25,Blues,Waratahs,21,13,,2.0,20.21,1.81,10
2014-04-19,Stormers,Lions,18,3,,1.34,22.02,3.23,10
2014-04-19,Sharks,Cheetahs,19,8,,1.13,26.63,5.73,10
2014-04-19,Waratahs,Bulls,19,12,,1.24,23.73,4.03,10
2014-04-19,Chiefs,Crusaders,17,18,,1.53,20.98,2.49,10
2014-04-18,Rebels,Force,22,16,,1.78,19.02,2.04,10
2014-04-18,Hurricanes,Blues,39,20,,1.54,21.48,2.44,10
2014-12-04,Lions,Sharks,12,25,,3.47,23.37,1.3,10
2014-12-04,Cheetahs,Crusaders,31,52,,2.4,20.65,1.56,10
2014-12-04,Force,Waratahs,28,16,,2.43,21.98,1.55,10
2014-12-04,Chiefs,Rebels,22,16,,1.15,26.4,5.12,10
2014-11-04,Reds,Brumbies,20,23,,2.02,20.08,1.8,10
2014-11-04,Highlanders,Bulls,27,20,,1.58,21.48,2.35,10
2014-05-04,Stormers,Waratahs,11,22,,1.65,19.29,2.25,10
2014-05-04,Lions,Crusaders,7,28,,2.33,21.12,1.59,10
2014-05-04,Cheetahs,Chiefs,43,43,,2.89,21.88,1.41,10
2014-05-04,Reds,Force,29,32,,1.34,22.42,3.22,10
2014-05-04,Hurricanes,Bulls,25,20,,1.5,21.35,2.57,10
2014-04-04,Brumbies,Blues,26,9,,1.45,21.12,2.74,10
2014-04-04,Highlanders,Rebels,33,30,,1.33,21.81,3.28,10
2014-03-29,Sharks,Waratahs,32,10,,1.43,21.81,2.8,10
2014-03-29,Bulls,Chiefs,34,34,,1.75,19.23,2.1,10
2014-03-29,Reds,Stormers,22,17,,1.59,19.71,2.36,10
2014-03-29,Blues,Highlanders,30,12,,1.47,21.79,2.67,10
2014-03-28,Rebels,Brumbies,32,24,,3.17,22.54,1.35,10
2014-03-28,Crusaders,Hurricanes,26,29,,1.26,24.73,3.75,10
2014-03-22,Bulls,Sharks,23,19,,2.25,19.94,1.64,10
2014-03-22,Lions,Reds,23,20,,2.26,19.31,1.64,10
2014-03-22,Force,Chiefs,18,15,,3.6,23.1,1.28,10
2014-03-22,Brumbies,Stormers,25,15,,1.34,22.1,3.24,10
2014-03-22,Blues,Cheetahs,40,30,,1.21,24.75,4.28,10
2014-03-21,Waratahs,Rebels,32,8,,1.12,26.58,6.09,10
2014-03-21,Highlanders,Hurricanes,35,31,,1.7,19.06,2.16,10
2014-03-15,Sharks,Reds,35,20,,1.25,23.54,3.86,10
2014-03-15,Lions,Blues,39,36,,2.28,19.75,1.63,10
2014-03-15,Brumbies,Waratahs,28,23,,1.93,18.71,1.89,10
2014-03-15,Highlanders,Force,29,31,,1.26,23.35,3.74,10
2014-03-15,Hurricanes,Cheetahs,60,27,,1.38,22.31,2.99,10
2014-03-14,Rebels,Crusaders,19,25,,2.93,22.27,1.4,10
2014-03-14,Chiefs,Stormers,36,20,,1.29,22.17,3.56,10
2014-08-03,Sharks,Lions,37,23,,1.11,28.52,6.0,10
2014-08-03,Bulls,Blues,38,22,,1.62,20.48,2.29,10
2014-08-03,Force,Rebels,32,7,,2.31,20.4,1.61,10
2014-08-03,Crusaders,Stormers,14,13,,1.2,25.21,4.34,10
2014-07-03,Reds,Cheetahs,43,33,,1.27,23.13,3.67,10
2014-07-03,Hurricanes,Brumbies,21,29,,1.67,20.17,2.18,10
2014-01-03,Bulls,Lions,25,17,,1.38,22.48,3.03,10
2014-01-03,Force,Brumbies,14,27,,3.03,21.93,1.38,10
2014-01-03,Waratahs,Reds,32,5,,1.48,21.32,2.65,10
2014-01-03,Chiefs,Highlanders,21,19,,1.22,23.64,4.25,10
2014-02-28,Stormers,Hurricanes,19,18,,1.37,21.93,3.12,10
2014-02-28,Rebels,Cheetahs,35,14,,2.17,20.03,1.7,10
2014-02-28,Blues,Crusaders,35,24,,2.78,21.98,1.43,10
2014-02-23,Waratahs,Force,43,21,,1.16,25.2,5.07,10
2014-02-22,Lions,Stormers,34,10,Y,3.7,22.61,1.27,10
2014-02-22,Sharks,Hurricanes,27,9,Y,1.16,25.11,4.99,10
2014-02-22,Brumbies,Reds,17,27,Y,1.49,20.34,2.64,10
2014-02-22,Highlanders,Blues,29,21,Y,2.13,19.14,1.73,10
2014-02-21,Cheetahs,Bulls,15,9,Y,1.73,18.66,2.1,10
2014-02-21,Crusaders,Chiefs,10,18,Y,1.54,20.36,2.48,10
2014-02-15,Sharks,Bulls,31,16,Y,1.35,21.16,3.15,10
2014-02-15,Cheetahs,Lions,20,21,,1.18,25.16,4.71,10
2013-03-08,Lions,Kings,18,23,,1.26,23.33,3.82,10
2013-03-08,Chiefs,Brumbies,27,22,,1.31,22.35,3.55,10
2013-07-27,Bulls,Brumbies,23,26,,1.29,22.56,3.68,10
2013-07-27,Chiefs,Crusaders,20,19,,2.46,20.9,1.57,10
2013-07-26,Kings,Lions,19,26,,1.82,19.0,2.0,10
2013-07-21,Brumbies,Cheetahs,15,13,,1.29,22.4,3.68,10
2013-07-20,Crusaders,Reds,38,9,,1.2,24.83,4.43,10
2013-07-13,Stormers,Bulls,30,13,,2.0,19.0,1.83,10
2013-07-13,Sharks,Kings,58,13,,1.02,39.94,12.88,10
2013-07-13,Force,Brumbies,21,15,,3.94,23.42,1.25,10
2013-07-13,Waratahs,Reds,12,14,,1.71,20.02,2.15,10
2013-07-13,Blues,Chiefs,16,26,,2.96,22.13,1.4,10
2013-12-07,Rebels,Highlanders,38,37,,1.9,19.63,1.92,10
2013-12-07,Crusaders,Hurricanes,25,17,,1.09,31.95,7.35,10
2013-06-07,Bulls,Sharks,20,19,,1.36,21.0,3.2,10
2013-06-07,Kings,Stormers,12,24,,8.45,31.77,1.06,10
2013-06-07,Cheetahs,Blues,34,13,,1.42,21.33,2.87,10
2013-06-07,Hurricanes,Highlanders,44,49,,1.27,23.06,3.73,10
2013-05-07,Crusaders,Chiefs,43,15,,1.43,21.38,2.84,10
2013-06-29,Stormers,Cheetahs,28,3,,1.49,20.5,2.64,10
2013-06-29,Bulls,Kings,48,18,,1.04,34.63,11.17,10
2013-06-29,Sharks,Blues,22,20,,1.43,20.83,2.87,10
2013-06-29,Highlanders,Crusaders,12,40,,3.21,21.75,1.36,10
2013-06-28,Chiefs,Hurricanes,34,22,,1.29,23.23,3.61,10
2013-09-06,Force,Waratahs,13,28,,1.6,19.79,2.38,10
2013-07-06,Brumbies,Rebels,39,17,,1.15,26.0,5.39,10
2013-01-06,Cheetahs,Bulls,25,30,,2.17,19.18,1.7,10
2013-01-06,Stormers,Kings,19,11,,1.07,32.98,7.65,10
2013-01-06,Reds,Rebels,33,20,,1.26,22.95,3.81,10
2013-01-06,Highlanders,Blues,38,28,,2.43,19.73,1.57,10
2013-05-31,Brumbies,Hurricanes,30,23,,1.31,22.07,3.43,10
2013-05-31,Crusaders,Waratahs,23,22,,1.17,25.25,4.84,10
2013-05-25,Sharks,Bulls,16,18,,1.88,19.18,1.94,10
2013-05-25,Stormers,Reds,20,15,,1.73,19.58,2.13,10
2013-05-25,Kings,Cheetahs,22,34,,3.64,22.68,1.29,10
2013-05-25,Force,Highlanders,19,18,,1.59,20.18,2.39,10
2013-05-25,Blues,Brumbies,13,20,,1.6,19.35,2.37,10
2013-05-24,Rebels,Waratahs,24,22,,2.98,21.48,1.4,10
2013-05-24,Chiefs,Crusaders,28,19,,2.27,19.3,1.65,10
2013-05-18,Cheetahs,Reds,27,13,,2.01,19.5,1.81,10
2013-05-18,Bulls,Highlanders,35,18,,1.09,30.3,6.78,10
2013-05-18,Waratahs,Brumbies,28,22,,1.88,19.35,1.93,10
2013-05-18,Crusaders,Blues,23,3,,1.27,22.83,3.73,10
2013-05-17,Force,Sharks,13,23,,2.17,19.73,1.7,10
2013-05-17,Rebels,Stormers,30,21,,3.14,21.63,1.36,10
2013-05-17,Hurricanes,Chiefs,12,17,,2.2,20.95,1.68,10
2013-11-05,Kings,Highlanders,34,27,,3.72,23.85,1.27,10
2013-11-05,Waratahs,Stormers,21,15,,1.81,19.55,2.0,10
2013-11-05,Blues,Rebels,36,32,,1.13,26.25,5.64,10
2013-10-05,Cheetahs,Hurricanes,34,39,,1.32,22.83,3.41,10
2013-10-05,Reds,Sharks,32,17,,1.36,21.23,3.17,10
2013-10-05,Chiefs,Force,22,21,,1.1,30.75,6.48,10
2013-05-05,Brumbies,Crusaders,23,30,,1.61,19.5,2.33,10
2013-04-05,Bulls,Hurricanes,48,14,,1.26,22.3,3.83,10
2013-04-05,Kings,Waratahs,10,72,,3.39,22.11,1.32,10
2013-04-05,Force,Reds,11,11,,3.5,21.35,1.3,10
2013-04-05,Highlanders,Sharks,25,22,,1.94,19.3,1.88,10
2013-03-05,Rebels,Chiefs,33,39,,3.7,22.43,1.28,10
2013-03-05,Blues,Stormers,18,17,,1.63,19.1,2.3,10
2013-04-28,Crusaders,Rebels,30,26,,1.04,39.67,13.0,10
2013-04-27,Cheetahs,Kings,26,12,,1.11,30.08,6.3,10
2013-04-27,Bulls,Waratahs,30,19,,1.26,23.83,3.74,10
2013-04-27,Brumbies,Force,41,7,,1.16,25.05,5.02,10
2013-04-27,Chiefs,Sharks,37,29,,1.18,25.25,4.82,10
2013-04-26,Reds,Blues,12,11,,1.41,21.35,2.93,10
2013-04-26,Hurricanes,Stormers,16,18,,1.73,19.48,2.11,10
2013-04-20,Kings,Bulls,0,34,,4.04,23.2,1.24,10
2013-04-20,Sharks,Cheetahs,6,12,,1.34,21.88,3.27,10
2013-04-20,Reds,Brumbies,19,19,,1.66,19.33,2.25,10
2013-04-19,Crusaders,Highlanders,24,8,,1.2,24.88,4.45,10
2013-04-19,Waratahs,Chiefs,25,20,,2.54,20.93,1.52,10
2013-04-19,Hurricanes,Force,22,16,,1.15,25.89,5.17,10
2013-04-13,Bulls,Cheetahs,26,20,,1.38,20.85,3.04,10
2013-04-13,Stormers,Sharks,22,15,,1.71,19.4,2.16,10
2013-04-13,Force,Crusaders,16,14,,4.14,23.0,1.23,10
2013-04-13,Rebels,Kings,27,30,,1.36,21.53,3.17,10
2013-04-13,Blues,Hurricanes,28,6,,1.65,19.85,2.25,10
2013-04-13,Chiefs,Reds,23,31,,1.29,21.5,3.66,10
2013-12-04,Highlanders,Brumbies,19,30,,2.14,19.8,1.73,10
2013-06-04,Cheetahs,Stormers,26,24,,2.7,20.88,1.47,10
2013-06-04,Force,Rebels,23,30,,1.42,20.64,2.9,10
2013-06-04,Hurricanes,Waratahs,41,29,,1.36,21.94,3.18,10
2013-05-04,Sharks,Crusaders,21,17,,1.61,19.31,2.34,10
2013-05-04,Brumbies,Kings,28,28,,1.01,39.75,15.75,10
2013-05-04,Blues,Highlanders,29,18,,1.38,21.0,3.07,10
2013-03-31,Waratahs,Force,23,19,,1.24,24.09,3.98,10
2013-03-30,Stormers,Crusaders,14,19,,1.45,21.05,2.76,10
2013-03-30,Cheetahs,Rebels,34,16,,1.11,29.28,6.27,10
2013-03-30,Brumbies,Bulls,23,20,,1.3,22.83,3.54,10
2013-03-30,Chiefs,Blues,23,16,,1.32,22.69,3.4,10
2013-03-30,Hurricanes,Kings,46,30,,1.01,43.86,18.29,10
2013-03-29,Highlanders,Reds,33,34,,1.62,19.81,2.33,10
2013-03-24,Waratahs,Blues,30,27,,2.25,19.25,1.66,10
2013-03-23,Stormers,Brumbies,35,22,,1.65,19.78,2.26,10
2013-03-23,Sharks,Rebels,64,7,,1.12,30.09,6.09,10
2013-03-23,Force,Cheetahs,10,19,,1.65,20.06,2.23,10
2013-03-23,Reds,Bulls,23,18,,1.44,21.25,2.8,10
2013-03-23,Crusaders,Kings,55,20,,1.01,47.75,18.38,10
2013-03-22,Chiefs,Highlanders,19,7,,1.23,22.89,4.11,10
2013-03-16,Sharks,Brumbies,10,29,,1.47,20.83,2.68,10
2013-03-16,Reds,Force,12,19,,1.12,28.11,6.19,10
2013-03-16,Crusaders,Bulls,41,19,,1.22,24.39,4.26,10
2013-03-15,Kings,Chiefs,24,35,,7.65,32.33,1.08,10
2013-03-15,Waratahs,Cheetahs,26,27,,1.31,23.48,3.44,10
2013-03-15,Highlanders,Hurricanes,19,23,,1.71,20.0,2.15,10
2013-10-03,Blues,Bulls,21,28,,1.29,24.22,3.53,10
2013-09-03,Kings,Sharks,12,21,,7.76,33.25,1.07,10
2013-09-03,Stormers,Chiefs,36,34,,1.8,19.03,2.04,10
2013-09-03,Brumbies,Waratahs,35,6,,1.36,22.11,3.1,10
2013-09-03,Highlanders,Cheetahs,19,36,,1.11,29.44,6.23,10
2013-08-03,Rebels,Reds,13,23,,3.16,22.22,1.36,10
2013-08-03,Hurricanes,Crusaders,29,28,,2.48,20.78,1.54,10
2013-02-03,Sharks,Stormers,12,6,,1.56,20.02,2.44,10
2013-02-03,Bulls,Force,36,26,,1.08,30.05,7.36,10
2013-02-03,Chiefs,Cheetahs,45,3,,1.07,31.16,8.03,10
2013-01-03,Reds,Hurricanes,18,12,,1.52,21.11,2.56,10
2013-01-03,Waratahs,Rebels,31,26,,1.19,25.33,4.64,10
2013-01-03,Blues,Crusaders,34,15,,2.53,21.2,1.52,10
2013-02-23,Kings,Force,22,10,,4.54,25.56,1.19,10
2013-02-23,Cheetahs,Sharks,22,29,Y,3.01,20.35,1.4,10
2013-02-23,Reds,Waratahs,25,17,Y,1.77,18.3,2.08,10
2013-02-23,Hurricanes,Blues,20,34,Y,1.39,21.45,3.04,10
2013-02-22,Bulls,Stormers,25,17,Y,1.98,18.52,1.85,10
2013-02-22,Rebels,Brumbies,13,30,Y,2.98,21.48,1.4,10
2013-02-22,Highlanders,Chiefs,27,41,,1.74,19.5,2.11,10
2013-02-16,Brumbies,Reds,24,6,,1.56,20.04,2.46,10
2013-02-15,Rebels,Force,30,23,,1.34,22.08,3.27,10
2012-04-08,Chiefs,Sharks,37,6,,1.39,20.29,3.06,10
2012-07-28,Stormers,Sharks,19,26,,1.54,20.19,2.46,10
2012-07-27,Chiefs,Crusaders,20,17,,2.41,19.53,1.58,10
2012-07-21,Reds,Sharks,17,30,,1.49,20.04,2.65,10
2012-07-21,Crusaders,Bulls,28,13,,1.18,24.5,4.79,10
2012-07-14,Bulls,Lions,37,20,,1.06,32.37,8.1,10
2012-07-14,Sharks,Cheetahs,34,15,,1.1,29.36,6.2,10
2012-07-14,Stormers,Rebels,26,21,,1.04,34.08,9.51,10
2012-07-14,Reds,Waratahs,32,16,,1.24,23.68,3.95,10
2012-07-14,Crusaders,Force,38,24,,1.01,38.91,13.83,10
2012-07-14,Brumbies,Blues,16,30,,1.34,22.29,3.25,10
2012-07-13,Hurricanes,Chiefs,28,25,,2.42,21.34,1.56,10
2012-07-07,Lions,Rebels,37,32,,1.27,23.82,3.67,10
2012-07-07,Cheetahs,Stormers,6,13,,3.36,23.25,1.31,10
2012-07-07,Waratahs,Brumbies,15,19,,1.89,19.44,1.91,10
2012-07-07,Blues,Force,32,9,,1.08,30.27,6.92,10
2012-06-07,Sharks,Bulls,32,10,,1.76,19.2,2.06,10
2012-06-07,Reds,Highlanders,19,13,,1.28,23.29,3.61,10
2012-06-07,Chiefs,Crusaders,21,28,,2.02,19.5,1.79,10
2012-06-30,Bulls,Cheetahs,40,24,,1.14,27.53,5.3,10
2012-06-30,Stormers,Lions,27,17,,1.08,30.52,7.21,10
2012-06-30,Force,Brumbies,17,28,,2.66,21.86,1.47,10
2012-06-30,Crusaders,Hurricanes,22,23,,1.16,26.57,4.96,10
2012-06-29,Rebels,Reds,17,32,,3.91,23.95,1.24,10
2012-06-29,Highlanders,Chiefs,21,27,,2.28,19.83,1.62,10
2012-02-06,Bulls,Stormers,14,19,,1.55,20.05,2.46,10
2012-02-06,Lions,Sharks,38,28,,5.08,26.9,1.15,10
2012-02-06,Waratahs,Hurricanes,12,33,,1.7,19.15,2.17,10
2012-02-06,Blues,Chiefs,34,41,,3.96,22.95,1.24,10
2012-01-06,Rebels,Brumbies,19,27,,3.98,23.16,1.23,10
2012-01-06,Crusaders,Highlanders,51,18,,1.2,24.39,4.35,10
2012-05-26,Sharks,Stormers,25,20,,1.73,19.27,2.11,10
2012-05-26,Cheetahs,Waratahs,35,34,,1.66,19.78,2.22,10
2012-05-26,Force,Lions,17,11,,1.36,22.59,3.12,10
2012-05-26,Brumbies,Reds,12,13,,1.9,18.97,1.93,10
2012-05-26,Blues,Highlanders,20,27,,2.5,20.2,1.53,10
2012-05-26,Hurricanes,Rebels,66,24,,1.22,25.12,4.08,10
2012-05-25,Chiefs,Bulls,28,22,,1.44,21.38,2.76,10
2012-05-20,Force,Rebels,31,32,,1.89,18.67,1.93,10
2012-05-19,Stormers,Waratahs,19,13,,1.27,23.03,3.7,10
2012-05-19,Cheetahs,Sharks,20,34,,2.32,19.64,1.61,10
2012-05-19,Reds,Lions,34,20,,1.05,32.72,8.28,10
2012-05-19,Crusaders,Blues,59,12,,1.17,25.19,4.83,10
2012-05-19,Highlanders,Bulls,16,11,,1.97,18.57,1.85,10
2012-05-18,Hurricanes,Brumbies,25,37,,1.44,21.32,2.79,10
2012-05-13,Reds,Chiefs,42,27,,1.95,18.61,1.86,10
2012-12-05,Stormers,Cheetahs,16,14,,1.19,25.66,4.56,10
2012-12-05,Sharks,Force,53,11,,1.15,27.41,5.08,10
2012-12-05,Rebels,Crusaders,28,19,,5.84,29.29,1.12,10
2012-12-05,Highlanders,Hurricanes,20,26,,1.61,20.18,2.3,10
2012-11-05,Waratahs,Bulls,24,27,,1.89,19.15,1.91,10
2012-11-05,Blues,Lions,25,3,,1.21,24.64,4.25,10
2012-06-05,Crusaders,Reds,15,11,,1.15,27.82,5.01,10
2012-05-05,Cheetahs,Force,17,13,,1.32,23.13,3.32,10
2012-05-05,Sharks,Highlanders,28,16,,1.45,21.33,2.74,10
2012-05-05,Brumbies,Waratahs,23,6,,1.83,18.91,1.98,10
2012-05-05,Chiefs,Lions,34,21,,1.04,38.58,9.18,10
2012-04-05,Rebels,Bulls,35,41,,5.08,28.79,1.15,10
2012-04-05,Hurricanes,Blues,35,19,,1.5,20.13,2.6,10
2012-04-29,Waratahs,Crusaders,33,37,,3.94,22.0,1.26,10
2012-04-28,Cheetahs,Highlanders,33,36,,1.8,19.28,2.01,10
2012-04-28,Force,Stormers,3,17,,2.95,21.88,1.39,10
2012-04-28,Chiefs,Hurricanes,33,14,,1.34,22.01,3.2,10
2012-04-27,Lions,Brumbies,20,34,,2.16,19.65,1.69,10
2012-04-27,Blues,Reds,11,23,,1.43,21.71,2.81,10
2012-04-21,Bulls,Brumbies,36,34,,1.1,27.99,6.18,10
2012-04-21,Sharks,Chiefs,12,18,,1.69,19.6,2.16,10
2012-04-20,Waratahs,Rebels,30,21,,1.11,27.96,5.97,10
2012-04-20,Hurricanes,Crusaders,14,42,,3.31,22.04,1.33,10
2012-04-20,Reds,Stormers,13,23,,2.1,19.42,1.73,10
2012-04-20,Highlanders,Blues,30,27,,1.51,20.55,2.53,10
2012-04-14,Lions,Bulls,18,32,,4.17,25.12,1.21,10
2012-04-14,Cheetahs,Chiefs,33,39,,2.08,19.41,1.75,10
2012-04-14,Brumbies,Rebels,37,6,,1.47,21.09,2.66,10
2012-04-14,Crusaders,Stormers,31,24,,1.58,19.49,2.39,10
2012-04-13,Force,Waratahs,18,23,,2.31,19.95,1.61,10
2012-04-13,Blues,Sharks,23,29,,1.67,20.05,2.19,10
2012-07-04,Bulls,Crusaders,32,30,,1.69,19.84,2.16,10
2012-07-04,Cheetahs,Lions,26,5,,1.44,21.66,2.77,10
2012-07-04,Highlanders,Stormers,6,21,,1.82,19.39,1.99,10
2012-06-04,Force,Chiefs,12,20,,2.73,20.36,1.46,10
2012-06-04,Reds,Brumbies,20,13,,1.68,20.57,2.18,10
2012-06-04,Hurricanes,Sharks,42,18,,1.97,18.98,1.84,10
2012-05-04,Rebels,Blues,34,23,,3.37,23.0,1.31,10
2012-03-31,Stormers,Bulls,20,17,,1.57,20.28,2.38,10
2012-03-31,Lions,Crusaders,13,23,,3.46,23.52,1.29,10
2012-03-31,Force,Reds,45,19,,2.05,19.54,1.75,10
2012-03-31,Brumbies,Sharks,26,29,,2.12,19.79,1.71,10
2012-03-31,Chiefs,Waratahs,30,13,,1.49,21.33,2.59,10
2012-03-31,Hurricanes,Cheetahs,38,47,,1.27,24.41,3.63,10
2012-03-30,Highlanders,Rebels,43,12,,1.31,22.8,3.37,10
2012-03-24,Lions,Stormers,19,24,,3.53,22.91,1.29,10
2012-03-24,Bulls,Reds,61,8,,1.28,23.34,3.59,10
2012-03-24,Brumbies,Highlanders,33,26,,2.31,20.56,1.61,10
2012-03-24,Crusaders,Cheetahs,28,21,,1.07,34.93,7.43,10
2012-03-24,Waratahs,Sharks,34,30,,1.62,20.45,2.29,10
2012-03-23,Rebels,Force,30,29,,2.06,19.36,1.77,10
2012-03-23,Blues,Hurricanes,25,26,,1.53,20.69,2.5,10
2012-03-18,Rebels,Cheetahs,26,33,,1.56,21.13,2.43,10
2012-03-17,Sharks,Reds,27,22,,1.58,20.0,2.4,10
2012-03-17,Waratahs,Force,20,21,,1.14,26.09,5.29,10
2012-03-17,Hurricanes,Highlanders,17,19,,2.02,19.73,1.81,10
2012-03-16,Stormers,Blues,27,17,,1.4,22.18,2.94,10
2012-03-16,Chiefs,Brumbies,29,22,,1.13,26.45,5.55,10
2012-10-03,Bulls,Blues,23,29,,1.42,20.68,2.86,10
2012-10-03,Sharks,Lions,32,20,,1.19,25.17,4.52,10
2012-10-03,Reds,Rebels,11,6,,1.12,26.3,5.81,10
2012-10-03,Highlanders,Waratahs,18,17,,1.69,19.25,2.19,10
2012-10-03,Brumbies,Cheetahs,24,23,,1.32,22.33,3.38,10
2012-09-03,Force,Hurricanes,19,46,,1.82,18.77,2.01,10
2012-09-03,Crusaders,Chiefs,19,24,,1.41,20.6,2.88,10
2012-03-03,Stormers,Sharks,15,12,,1.49,20.69,2.63,10
2012-03-03,Cheetahs,Bulls,19,51,,2.29,20.27,1.63,10
2012-03-03,Reds,Force,35,20,,1.18,26.2,4.63,10
2012-03-03,Highlanders,Crusaders,27,24,,2.99,21.8,1.39,10
2012-02-03,Lions,Hurricanes,28,30,,1.61,20.0,2.33,10
2012-02-03,Rebels,Waratahs,19,35,,3.06,22.2,1.38,10
2012-02-03,Chiefs,Blues,29,14,Y,2.54,20.2,1.52,10
2012-02-25,Lions,Cheetahs,27,25,Y,1.56,19.52,2.46,10
2012-02-25,Stormers,Hurricanes,39,26,Y,1.19,22.83,4.66,10
2012-02-25,Waratahs,Reds,21,25,Y,1.89,19.22,1.94,10
2012-02-25,Chiefs,Highlanders,19,23,Y,1.36,20.75,3.21,10
2012-02-24,Bulls,Sharks,18,13,,1.74,19.02,2.13,10
2012-02-24,Brumbies,Force,19,17,,1.6,19.81,2.35,10
2012-02-24,Blues,Crusaders,18,19,,1.68,19.43,2.21,10
2011-09-07,Reds,Crusaders,18,13,,2.43,18.5,1.58,10
2011-02-07,Stormers,Crusaders,10,29,,2.15,18.36,1.71,10
2011-02-07,Reds,Blues,30,13,,2.88,20.57,1.41,10
2011-06-25,Crusaders,Sharks,36,8,,1.13,26.25,5.34,10
2011-06-24,Blues,Waratahs,26,13,,1.27,22.71,3.56,10
2011-06-18,Cheetahs,Stormers,34,44,,3.25,21.29,1.33,10
2011-06-18,Bulls,Sharks,23,26,,1.34,21.43,3.15,10
2011-06-18,Waratahs,Brumbies,41,7,,1.26,22.25,3.77,10
2011-06-18,Crusaders,Hurricanes,16,9,,1.27,22.63,3.65,10
2011-06-18,Chiefs,Reds,11,19,,1.73,19.06,2.07,10
2011-06-17,Rebels,Force,24,27,,2.77,20.63,1.43,10
2011-06-17,Blues,Highlanders,33,16,,1.18,24.25,4.49,10
2011-11-06,Stormers,Bulls,16,19,,1.55,19.19,2.42,10
2011-11-06,Lions,Sharks,30,30,,3.66,23.0,1.26,10
2011-11-06,Force,Reds,21,24,,2.54,20.5,1.49,10
2011-11-06,Waratahs,Highlanders,33,7,,1.33,22.25,3.22,10
2011-11-06,Crusaders,Blues,23,16,,1.31,22.38,3.33,10
2011-10-06,Brumbies,Rebels,32,17,,1.21,24.63,4.23,10
2011-10-06,Chiefs,Hurricanes,18,18,,1.45,20.44,2.68,10
2011-04-06,Cheetahs,Sharks,18,23,,2.21,18.57,1.66,10
2011-04-06,Reds,Brumbies,14,22,,1.07,31.75,7.06,10
2011-04-06,Blues,Chiefs,11,16,,1.34,21.38,3.23,10
2011-04-06,Hurricanes,Lions,38,27,,1.16,24.25,4.87,10
2011-03-06,Bulls,Waratahs,23,17,,1.26,22.13,3.75,10
2011-03-06,Rebels,Stormers,3,40,,6.14,27.5,1.11,10
2011-03-06,Highlanders,Force,14,21,,1.28,22.29,3.52,10
2011-05-29,Reds,Crusaders,17,16,,2.17,18.0,1.68,10
2011-05-28,Bulls,Cheetahs,32,21,,1.25,22.57,3.79,10
2011-05-28,Sharks,Waratahs,26,21,,1.45,20.86,2.72,10
2011-05-28,Brumbies,Stormers,3,16,,3.48,22.0,1.29,10
2011-05-28,Highlanders,Lions,22,26,,1.11,26.75,5.92,10
2011-05-27,Hurricanes,Force,34,28,,1.1,27.0,6.44,10
2011-05-21,Sharks,Bulls,23,32,,1.68,19.14,2.17,10
2011-05-21,Cheetahs,Rebels,41,21,,1.07,28.71,7.21,10
2011-05-21,Force,Brumbies,13,13,,1.38,20.5,2.97,10
2011-05-21,Waratahs,Lions,29,12,,1.08,29.5,6.79,10
2011-05-21,Crusaders,Chiefs,25,19,,1.24,22.75,3.9,10
2011-05-20,Blues,Stormers,26,28,,1.4,20.5,2.87,10
2011-05-14,Cheetahs,Crusaders,33,20,,4.7,26.14,1.17,10
2011-05-14,Bulls,Rebels,47,10,,1.02,33.63,11.44,10
2011-05-14,Brumbies,Lions,20,29,,1.12,26.13,5.8,10
